ORDERID,ORDERDATE,CUSTOMERID,CUSTOMERNAME,PHONE,EMAIL,PRODUCTID,PRODUCTNAME,CATEGORY,QUANTITY,UNITPRICE,LINEAMOUNT
O00121,2024-10-11,C0303,Pari Grewal,917083524554,dkanda@gmail.com,P0109,Sister,Home,2,29170.71,58341.42
O00122,2025-07-25,C0543,Zaina Srinivas,918944219485,nrege@gmail.com,P0100,Dinner,Books,1,7336.08,7336.08
O00122,2025-07-25,C0543,Zaina Srinivas,918944219485,nrege@gmail.com,P0044,Age,Books,3,29870.75,89612.25
O00122,2025-07-25,C0543,Zaina Srinivas,918944219485,nrege@gmail.com,P0156,Stage,Books,1,37082.36,37082.36
O00122,2025-07-25,C0543,Zaina Srinivas,918944219485,nrege@gmail.com,P0163,Same,Books,1,41732.14,41732.14
O00123,2025-01-22,C0111,Nirvi Mahajan,916502341313,stuvansehgal@gmail.com,P0453,Official,Grocery,1,34440.96,34440.96
O00123,2025-01-22,C0111,Nirvi Mahajan,916502341313,stuvansehgal@gmail.com,P0419,Quickly,Books,2,31729.12,63458.24
O00123,2025-01-22,C0111,Nirvi Mahajan,916502341313,stuvansehgal@gmail.com,P0350,Maintain,Grocery,2,34831.08,69662.16
O00123,2025-01-22,C0111,Nirvi Mahajan,916502341313,stuvansehgal@gmail.com,P0413,Describe,Electronics,3,11998.55,35995.65
O00124,2025-06-23,C0527,Adira Kadakia,917235300947,ranbirboase@gmail.com,P0011,Task,Electronics,1,12639.93,12639.93
O00124,2025-06-23,C0527,Adira Kadakia,917235300947,ranbirboase@gmail.com,P0457,Which,Books,3,25557.49,76672.47
O00125,2024-12-07,C0826,Rohan Varkey,916298866454,trisha77@gmail.com,P0266,Relate,Fashion,1,24933.26,24933.26
O00126,2024-09-16,C0477,Riya Butala,919785954565,pbhargava@gmail.com,P0386,Thus,Toys,3,26873.03,80619.09
O00126,2024-09-16,C0477,Riya Butala,919785954565,pbhargava@gmail.com,P0041,Tend,Toys,2,6624.75,13249.5
O00126,2024-09-16,C0477,Riya Butala,919785954565,pbhargava@gmail.com,P0148,Will,Books,1,29281.73,29281.73
O00126,2024-09-16,C0477,Riya Butala,919785954565,pbhargava@gmail.com,P0375,Much,Electronics,1,11084.88,11084.88
O00126,2024-09-16,C0477,Riya Butala,919785954565,pbhargava@gmail.com,P0325,Sell,Home,2,8305.03,16610.06
O00127,2025-08-25,C0772,Raghav Dani,917298388214,amiracherian@gmail.com,P0376,Political,Books,1,42513.81,42513.81
O00127,2025-08-25,C0772,Raghav Dani,917298388214,amiracherian@gmail.com,P0470,Manage,Electronics,1,6525.32,6525.32
O00128,2025-01-14,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0364,Owner,Home,2,28432.83,56865.66
O00128,2025-01-14,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0058,Data,Fashion,2,19851.06,39702.12
O00128,2025-01-14,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0108,Onto,Toys,1,30794.61,30794.61
O00128,2025-01-14,C0221,Mehul Sastry,917789232009,sana53@gmail.com,P0159,Total,Toys,1,16887.31,16887.31
O00129,2024-11-01,C0699,Badal Desai,919819566010,hunar62@gmail.com,P0168,Soon,Fashion,1,16016.13,16016.13
O00129,2024-11-01,C0699,Badal Desai,919819566010,hunar62@gmail.com,P0424,Suffer,Home,1,13776.75,13776.75
O00129,2024-11-01,C0699,Badal Desai,919819566010,hunar62@gmail.com,P0236,Situation,Books,1,7364.61,7364.61
O00129,2024-11-01,C0699,Badal Desai,919819566010,hunar62@gmail.com,P0065,Gun,Fashion,1,46224.7,46224.7
O00129,2024-11-01,C0699,Badal Desai,919819566010,hunar62@gmail.com,P0298,Bring,Grocery,2,10120.73,20241.46
O00130,2025-04-08,C0064,Damini Kala,916656457485,nishith80@gmail.com,P0139,Poor,Toys,2,38016.17,76032.34
O00130,2025-04-08,C0064,Damini Kala,916656457485,nishith80@gmail.com,P0385,Southern,Fashion,1,5603.28,5603.28
O00130,2025-04-08,C0064,Damini Kala,916656457485,nishith80@gmail.com,P0131,Quite,Fashion,1,25134.94,25134.94
O00130,2025-04-08,C0064,Damini Kala,916656457485,nishith80@gmail.com,P0453,Official,Grocery,3,34440.96,103322.88
O00131,2025-08-18,C0751,Aarush Badal,919298625378,qtoor@gmail.com,P0090,Create,Electronics,3,4541.22,13623.66
O00131,2025-08-18,C0751,Aarush Badal,919298625378,qtoor@gmail.com,P0316,Forget,Books,1,10470.32,10470.32
O00132,2024-11-22,C0043,Devansh Jayaraman,916980455406,madhavbalan@gmail.com,P0080,Accept,Books,3,22114.75,66344.25
O00132,2024-11-22,C0043,Devansh Jayaraman,916980455406,madhavbalan@gmail.com,P0424,Suffer,Home,1,13776.75,13776.75
O00132,2024-11-22,C0043,Devansh Jayaraman,916980455406,madhavbalan@gmail.com,P0040,Practice,Home,3,27945.65,83836.95
O00132,2024-11-22,C0043,Devansh Jayaraman,916980455406,madhavbalan@gmail.com,P0065,Gun,Fashion,1,46224.7,46224.7
O00132,2024-11-22,C0043,Devansh Jayaraman,916980455406,madhavbalan@gmail.com,P0421,Human,Home,2,37593.63,75187.26
O00133,2024-12-10,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0266,Relate,Fashion,1,24933.26,24933.26
O00133,2024-12-10,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0227,Behavior,Electronics,3,36013.96,108041.88
O00133,2024-12-10,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0235,Ball,Electronics,2,36018.57,72037.14
O00133,2024-12-10,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0051,Child,Home,2,907.17,1814.34
O00133,2024-12-10,C0821,Vanya Chauhan,916601319078,shaan84@gmail.com,P0121,Listen,Toys,3,22992.5,68977.5
O00134,2024-12-20,C0434,Lakshit Chopra,916051681454,kumardiya@gmail.com,P0284,Draw,Books,2,9525.56,19051.12
O00134,2024-12-20,C0434,Lakshit Chopra,916051681454,kumardiya@gmail.com,P0108,Onto,Toys,1,30794.61,30794.61
O00134,2024-12-20,C0434,Lakshit Chopra,916051681454,kumardiya@gmail.com,P0088,Interesting,Books,2,23862.35,47724.7
O00134,2024-12-20,C0434,Lakshit Chopra,916051681454,kumardiya@gmail.com,P0407,Town,Grocery,2,15477.24,30954.48
O00135,2025-06-22,C0950,Eshani Khare,917561068701,taimur21@gmail.com,P0054,Knowledge,Grocery,3,49403.07,148209.21
O00135,2025-06-22,C0950,Eshani Khare,917561068701,taimur21@gmail.com,P0320,Sort,Fashion,3,1924.24,5772.72
O00135,2025-06-22,C0950,Eshani Khare,917561068701,taimur21@gmail.com,P0330,Do,Toys,3,27768.67,83306.01
O00135,2025-06-22,C0950,Eshani Khare,917561068701,taimur21@gmail.com,P0138,Purpose,Grocery,3,2234.54,6703.62
O00135,2025-06-22,C0950,Eshani Khare,917561068701,taimur21@gmail.com,P0356,Paper,Books,1,1746.39,1746.39
O00136,2025-03-31,C0697,Anahi Chowdhury,918161306759,tdani@gmail.com,P0112,So,Fashion,3,7126.45,21379.35
O00137,2025-01-03,C0697,Anahi Chowdhury,918161306759,tdani@gmail.com,P0489,Treat,Home,2,30157.74,60315.48
O00137,2025-01-03,C0697,Anahi Chowdhury,918161306759,tdani@gmail.com,P0211,Run,Home,1,42595.97,42595.97
O00137,2025-01-03,C0697,Anahi Chowdhury,918161306759,tdani@gmail.com,P0313,Condition,Toys,3,36907.6,110722.8
O00137,2025-01-03,C0697,Anahi Chowdhury,918161306759,tdani@gmail.com,P0477,Executive,Home,3,40796.04,122388.12
O00137,2025-01-03,C0697,Anahi Chowdhury,918161306759,tdani@gmail.com,P0338,Such,Books,2,38071.08,76142.16
O00138,2024-10-20,C0897,Kimaya Kannan,918805478967,anahitabasak@gmail.com,P0137,Artist,Toys,1,22076.28,22076.28
O00139,2025-08-29,C0587,Yashvi Kala,917776059526,anay73@gmail.com,P0128,West,Electronics,1,14179.39,14179.39
O00140,2025-09-03,C0122,Faiyaz Shankar,917360067922,devanshramanathan@gmail.com,P0330,Do,Toys,2,27768.67,55537.34
O00140,2025-09-03,C0122,Faiyaz Shankar,917360067922,devanshramanathan@gmail.com,P0281,National,Electronics,2,43942.41,87884.82
O00140,2025-09-03,C0122,Faiyaz Shankar,917360067922,devanshramanathan@gmail.com,P0133,Course,Home,2,25607.5,51215.0
O00141,2024-12-02,C0587,Yashvi Kala,917776059526,anay73@gmail.com,P0381,Avoid,Toys,1,20362.89,20362.89
O00141,2024-12-02,C0587,Yashvi Kala,917776059526,anay73@gmail.com,P0434,Foot,Home,3,5572.57,16717.71
O00141,2024-12-02,C0587,Yashvi Kala,917776059526,anay73@gmail.com,P0019,Such,Fashion,1,14547.49,14547.49
O00142,2025-03-26,C0672,Abram Kala,918284854898,sanebaiju@gmail.com,P0156,Stage,Books,1,37082.36,37082.36
O00142,2025-03-26,C0672,Abram Kala,918284854898,sanebaiju@gmail.com,P0215,Stock,Home,1,12235.32,12235.32
O00142,2025-03-26,C0672,Abram Kala,918284854898,sanebaiju@gmail.com,P0316,Forget,Books,3,10470.32,31410.96
O00142,2025-03-26,C0672,Abram Kala,918284854898,sanebaiju@gmail.com,P0484,Season,Toys,1,8571.02,8571.02
O00142,2025-03-26,C0672,Abram Kala,918284854898,sanebaiju@gmail.com,P0363,Inside,Books,1,26506.83,26506.83
O00143,2025-04-03,C0146,Alisha Bath,919106363657,shalvaurora@gmail.com,P0309,Represent,Electronics,2,4996.03,9992.06
O00143,2025-04-03,C0146,Alisha Bath,919106363657,shalvaurora@gmail.com,P0125,Who,Fashion,1,44975.66,44975.66
O00143,2025-04-03,C0146,Alisha Bath,919106363657,shalvaurora@gmail.com,P0115,Run,Fashion,3,44401.73,133205.19
O00144,2024-09-29,C0658,Arhaan Chatterjee,919530436527,shuklaamira@gmail.com,P0171,Approach,Books,1,7881.56,7881.56
O00144,2024-09-29,C0658,Arhaan Chatterjee,919530436527,shuklaamira@gmail.com,P0312,Hour,Home,2,26966.28,53932.56
O00144,2024-09-29,C0658,Arhaan Chatterjee,919530436527,shuklaamira@gmail.com,P0153,Dark,Electronics,2,47262.3,94524.6
O00145,2025-05-29,C0801,Madhav Bir,919484756393,jhanvi62@gmail.com,P0478,Pretty,Toys,3,45214.46,135643.38
O00145,2025-05-29,C0801,Madhav Bir,919484756393,jhanvi62@gmail.com,P0225,About,Toys,2,34961.77,69923.54
O00145,2025-05-29,C0801,Madhav Bir,919484756393,jhanvi62@gmail.com,P0470,Manage,Electronics,2,6525.32,13050.64
O00145,2025-05-29,C0801,Madhav Bir,919484756393,jhanvi62@gmail.com,P0240,Garden,Grocery,3,12458.89,37376.67
O00145,2025-05-29,C0801,Madhav Bir,919484756393,jhanvi62@gmail.com,P0059,American,Grocery,2,5222.22,10444.44
O00146,2025-04-24,C0446,Onkar Hari,919167443386,tanya70@gmail.com,P0220,Car,Grocery,2,15563.77,31127.54
O00146,2025-04-24,C0446,Onkar Hari,919167443386,tanya70@gmail.com,P0021,Yourself,Fashion,2,8698.02,17396.04
O00146,2025-04-24,C0446,Onkar Hari,919167443386,tanya70@gmail.com,P0289,Well,Grocery,1,4903.97,4903.97
O00146,2025-04-24,C0446,Onkar Hari,919167443386,tanya70@gmail.com,P0117,Radio,Toys,1,1792.39,1792.39
O00146,2025-04-24,C0446,Onkar Hari,919167443386,tanya70@gmail.com,P0037,Hundred,Books,1,36049.73,36049.73
O00147,2025-07-18,C0332,Taran Sunder,919258482355,birdivit@gmail.com,P0459,Still,Toys,3,5875.98,17627.94
O00147,2025-07-18,C0332,Taran Sunder,919258482355,birdivit@gmail.com,P0272,Maybe,Toys,3,47951.54,143854.62
O00148,2024-10-30,C0113,Saanvi Khatri,917208226442,chopranakul@gmail.com,P0173,Fine,Fashion,1,36346.52,36346.52
O00148,2024-10-30,C0113,Saanvi Khatri,917208226442,chopranakul@gmail.com,P0003,Cell,Electronics,3,48147.23,144441.69
O00149,2025-05-12,C0169,Saksham Singh,916064009831,dhanush56@gmail.com,P0018,Watch,Fashion,3,38945.67,116837.01
O00150,2025-02-10,C0303,Pari Grewal,917083524554,dkanda@gmail.com,P0034,Begin,Home,1,23453.17,23453.17
O00150,2025-02-10,C0303,Pari Grewal,917083524554,dkanda@gmail.com,P0122,Girl,Grocery,1,25630.56,25630.56
O00150,2025-02-10,C0303,Pari Grewal,917083524554,dkanda@gmail.com,P0351,Play,Home,1,16869.29,16869.29
O00150,2025-02-10,C0303,Pari Grewal,917083524554,dkanda@gmail.com,P0083,Tell,Toys,3,34146.63,102439.89
O00150,2025-02-10,C0303,Pari Grewal,917083524554,dkanda@gmail.com,P0019,Such,Fashion,3,14547.49,43642.47
O00151,2025-02-15,C0551,Yuvraj  Bora,916053835439,prerakwable@gmail.com,P0467,Music,Home,1,6015.2,6015.2
O00151,2025-02-15,C0551,Yuvraj  Bora,916053835439,prerakwable@gmail.com,P0489,Treat,Home,2,30157.74,60315.48
O00151,2025-02-15,C0551,Yuvraj  Bora,916053835439,prerakwable@gmail.com,P0282,Long,Toys,1,38700.74,38700.74
O00152,2024-12-06,C0474,Inaaya  Chauhan,919685931962,samaonkar@gmail.com,P0051,Child,Home,3,907.17,2721.51
O00153,2025-06-14,C0943,Kimaya Dugal,916416787622,esidhu@gmail.com,P0448,My,Toys,2,7511.41,15022.82
O00153,2025-06-14,C0943,Kimaya Dugal,916416787622,esidhu@gmail.com,P0402,Difference,Fashion,2,5152.16,10304.32
O00154,2025-05-05,C0751,Aarush Badal,919298625378,qtoor@gmail.com,P0256,Choice,Fashion,3,38096.03,114288.09
O00155,2024-10-04,C0981,Kaira Deol,916003694115,srivastavamisha@gmail.com,P0230,Voice,Books,2,12941.39,25882.78
O00156,2024-10-01,C0987,Dhruv Bhattacharyya,917823034538,qissac@gmail.com,P0434,Foot,Home,2,5572.57,11145.14
O00156,2024-10-01,C0987,Dhruv Bhattacharyya,917823034538,qissac@gmail.com,P0466,Know,Home,3,32070.74,96212.22
O00156,2024-10-01,C0987,Dhruv Bhattacharyya,917823034538,qissac@gmail.com,P0300,Return,Electronics,3,10069.79,30209.37
O00157,2024-10-09,C0277,Romil Ramesh,916122333505,abramsom@gmail.com,P0398,North,Home,3,42310.86,126932.58
O00158,2024-09-13,C0039,Raghav Kapur,917221905285,akarsh40@gmail.com,P0438,Build,Fashion,2,25867.34,51734.68
O00158,2024-09-13,C0039,Raghav Kapur,917221905285,akarsh40@gmail.com,P0086,Summer,Grocery,2,45414.18,90828.36
O00158,2024-09-13,C0039,Raghav Kapur,917221905285,akarsh40@gmail.com,P0020,Part,Home,1,28373.35,28373.35
O00159,2025-04-26,C0607,Fateh Setty,919017844973,jguha@gmail.com,P0428,Land,Grocery,3,36183.78,108551.34
O00159,2025-04-26,C0607,Fateh Setty,919017844973,jguha@gmail.com,P0188,Seat,Home,2,13140.53,26281.06
O00159,2025-04-26,C0607,Fateh Setty,919017844973,jguha@gmail.com,P0099,Machine,Grocery,1,5087.08,5087.08
O00159,2025-04-26,C0607,Fateh Setty,919017844973,jguha@gmail.com,P0104,Choice,Home,1,25936.71,25936.71
O00160,2025-02-27,C0982,Shanaya Luthra,916867776372,purab46@gmail.com,P0185,Soldier,Electronics,1,15224.0,15224.0
O00161,2025-01-10,C0220,Eshani Sem,919076754649,sankarvritika@gmail.com,P0407,Town,Grocery,3,15477.24,46431.72
O00162,2024-09-30,C0009,Samiha Jain,919516606712,vohranishith@gmail.com,P0455,Court,Electronics,1,24246.4,24246.4
O00162,2024-09-30,C0009,Samiha Jain,919516606712,vohranishith@gmail.com,P0067,Ten,Books,1,22515.47,22515.47
O00163,2025-06-11,C0482,Amira Manne,916981351435,vigzaina@gmail.com,P0413,Describe,Electronics,3,11998.55,35995.65
O00163,2025-06-11,C0482,Amira Manne,916981351435,vigzaina@gmail.com,P0027,Like,Toys,3,26312.15,78936.45
O00163,2025-06-11,C0482,Amira Manne,916981351435,vigzaina@gmail.com,P0021,Yourself,Fashion,2,8698.02,17396.04
O00163,2025-06-11,C0482,Amira Manne,916981351435,vigzaina@gmail.com,P0341,Actually,Books,3,31938.49,95815.47
O00164,2025-04-16,C0172,Indrans Dass,918075269722,ivan39@gmail.com,P0039,Home,Grocery,2,24312.94,48625.88
O00164,2025-04-16,C0172,Indrans Dass,918075269722,ivan39@gmail.com,P0483,Work,Toys,3,8375.29,25125.87
O00165,2024-09-24,C0751,Aarush Badal,919298625378,qtoor@gmail.com,P0328,Born,Home,1,7635.87,7635.87
O00166,2025-09-05,C0151,Himmat Baral,918738774155,kavya06@gmail.com,P0355,Put,Electronics,1,48668.56,48668.56
O00166,2025-09-05,C0151,Himmat Baral,918738774155,kavya06@gmail.com,P0168,Soon,Fashion,3,16016.13,48048.39
O00167,2025-07-11,C0502,Samiha Keer,917767857833,xjayaraman@gmail.com,P0326,Live,Grocery,1,18953.49,18953.49
O00167,2025-07-11,C0502,Samiha Keer,917767857833,xjayaraman@gmail.com,P0269,Speech,Books,2,34902.62,69805.24
O00167,2025-07-11,C0502,Samiha Keer,917767857833,xjayaraman@gmail.com,P0194,Better,Books,1,49657.42,49657.42
O00167,2025-07-11,C0502,Samiha Keer,917767857833,xjayaraman@gmail.com,P0464,National,Toys,3,39575.17,118725.51
O00168,2024-09-23,C0930,Mishti Datta,916422168080,vritika12@gmail.com,P0202,Least,Grocery,3,30815.56,92446.68
O00168,2024-09-23,C0930,Mishti Datta,916422168080,vritika12@gmail.com,P0023,At,Books,2,43375.51,86751.02
O00168,2024-09-23,C0930,Mishti Datta,916422168080,vritika12@gmail.com,P0180,Section,Electronics,2,15179.3,30358.6
O00168,2024-09-23,C0930,Mishti Datta,916422168080,vritika12@gmail.com,P0035,Almost,Electronics,3,44323.81,132971.43
O00168,2024-09-23,C0930,Mishti Datta,916422168080,vritika12@gmail.com,P0136,Method,Grocery,3,2991.68,8975.04
O00169,2025-08-12,C0136,Divij Rastogi,917895317896,onkar65@gmail.com,P0241,Nation,Electronics,3,42008.14,126024.42
O00169,2025-08-12,C0136,Divij Rastogi,917895317896,onkar65@gmail.com,P0364,Owner,Home,3,28432.83,85298.49
O00169,2025-08-12,C0136,Divij Rastogi,917895317896,onkar65@gmail.com,P0115,Run,Fashion,2,44401.73,88803.46
O00169,2025-08-12,C0136,Divij Rastogi,917895317896,onkar65@gmail.com,P0275,Growth,Fashion,2,40260.94,80521.88
O00169,2025-08-12,C0136,Divij Rastogi,917895317896,onkar65@gmail.com,P0102,Forget,Books,1,41702.42,41702.42
O00170,2025-05-12,C0121,Pari Sood,919069736068,kimayagera@gmail.com,P0035,Almost,Electronics,3,44323.81,132971.43
O00170,2025-05-12,C0121,Pari Sood,919069736068,kimayagera@gmail.com,P0251,Check,Books,1,13197.73,13197.73
O00170,2025-05-12,C0121,Pari Sood,919069736068,kimayagera@gmail.com,P0098,Single,Fashion,1,30136.38,30136.38
O00170,2025-05-12,C0121,Pari Sood,919069736068,kimayagera@gmail.com,P0185,Soldier,Electronics,3,15224.0,45672.0
O00171,2025-08-29,C0949,Yuvaan Lala,917858308368,saravohra@gmail.com,P0032,Language,Fashion,1,22132.39,22132.39
O00172,2024-10-27,C0099,Anika Dutt,918138272157,chopranavya@gmail.com,P0218,Key,Toys,1,25984.1,25984.1
O00172,2024-10-27,C0099,Anika Dutt,918138272157,chopranavya@gmail.com,P0216,Smile,Books,1,5257.39,5257.39
O00172,2024-10-27,C0099,Anika Dutt,918138272157,chopranavya@gmail.com,P0073,Pull,Grocery,1,29600.94,29600.94
O00173,2025-03-22,C0568,Romil Ahuja,917508186764,samarth94@gmail.com,P0346,Manage,Electronics,1,13256.96,13256.96
O00173,2025-03-22,C0568,Romil Ahuja,917508186764,samarth94@gmail.com,P0038,School,Grocery,3,13156.01,39468.03
O00173,2025-03-22,C0568,Romil Ahuja,917508186764,samarth94@gmail.com,P0179,Change,Fashion,2,15898.63,31797.26
O00173,2025-03-22,C0568,Romil Ahuja,917508186764,samarth94@gmail.com,P0439,Share,Toys,1,18005.17,18005.17
O00173,2025-03-22,C0568,Romil Ahuja,917508186764,samarth94@gmail.com,P0436,I,Fashion,2,17907.21,35814.42
O00174,2025-04-23,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0082,Nothing,Home,2,26893.32,53786.64
O00174,2025-04-23,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0118,Support,Home,3,35996.16,107988.48
O00174,2025-04-23,C0812,Shanaya Rama,919932258973,dhanuk33@gmail.com,P0475,At,Toys,1,35943.68,35943.68
O00175,2024-09-17,C0686,Rasha Bhargava,917289684829,farhan60@gmail.com,P0208,Wide,Books,2,45993.95,91987.9
O00175,2024-09-17,C0686,Rasha Bhargava,917289684829,farhan60@gmail.com,P0054,Knowledge,Grocery,2,49403.07,98806.14
O00175,2024-09-17,C0686,Rasha Bhargava,917289684829,farhan60@gmail.com,P0200,But,Home,3,13941.44,41824.32
O00175,2024-09-17,C0686,Rasha Bhargava,917289684829,farhan60@gmail.com,P0326,Live,Grocery,3,18953.49,56860.47
O00175,2024-09-17,C0686,Rasha Bhargava,917289684829,farhan60@gmail.com,P0158,They,Grocery,3,747.56,2242.68
O00176,2025-08-19,C0618,Badal Edwin,917196113703,rchaudhuri@gmail.com,P0319,Friend,Electronics,1,17520.15,17520.15
O00176,2025-08-19,C0618,Badal Edwin,917196113703,rchaudhuri@gmail.com,P0255,Born,Books,1,22491.06,22491.06
O00176,2025-08-19,C0618,Badal Edwin,917196113703,rchaudhuri@gmail.com,P0155,Live,Electronics,1,7171.57,7171.57
O00177,2024-11-10,C0279,Amira Bhalla,919143913654,saranvritika@gmail.com,P0111,Forward,Fashion,3,13770.51,41311.53
O00177,2024-11-10,C0279,Amira Bhalla,919143913654,saranvritika@gmail.com,P0499,Make,Toys,2,22379.08,44758.16
O00178,2024-11-25,C0757,Arhaan Dua,916406107346,vartypiya@gmail.com,P0199,Employee,Electronics,3,21332.0,63996.0
O00178,2024-11-25,C0757,Arhaan Dua,916406107346,vartypiya@gmail.com,P0315,Pm,Home,3,6451.23,19353.69
O00178,2024-11-25,C0757,Arhaan Dua,916406107346,vartypiya@gmail.com,P0270,Drug,Electronics,3,11052.9,33158.7
O00178,2024-11-25,C0757,Arhaan Dua,916406107346,vartypiya@gmail.com,P0423,New,Books,1,36902.07,36902.07
O00178,2024-11-25,C0757,Arhaan Dua,916406107346,vartypiya@gmail.com,P0429,Free,Books,1,25226.17,25226.17
O00179,2025-01-01,C0292,Gatik Mahajan,918893340247,tankojas@gmail.com,P0072,Half,Home,2,30586.09,61172.18
O00179,2025-01-01,C0292,Gatik Mahajan,918893340247,tankojas@gmail.com,P0149,Media,Electronics,1,33043.26,33043.26
O00179,2025-01-01,C0292,Gatik Mahajan,918893340247,tankojas@gmail.com,P0056,Home,Toys,3,710.67,2132.01
O00179,2025-01-01,C0292,Gatik Mahajan,918893340247,tankojas@gmail.com,P0192,Even,Books,3,32881.09,98643.27
O00180,2024-09-21,C0931,Badal Kaur,916645905004,tejas70@gmail.com,P0216,Smile,Books,1,5257.39,5257.39
O00180,2024-09-21,C0931,Badal Kaur,916645905004,tejas70@gmail.com,P0041,Tend,Toys,2,6624.75,13249.5
O00181,2025-07-24,C0932,Dhruv Dara,918135921662,shlok93@gmail.com,P0150,Carry,Electronics,3,48970.24,146910.72
O00181,2025-07-24,C0932,Dhruv Dara,918135921662,shlok93@gmail.com,P0255,Born,Books,2,22491.06,44982.12
O00181,2025-07-24,C0932,Dhruv Dara,918135921662,shlok93@gmail.com,P0426,Machine,Toys,2,33161.16,66322.32
O00181,2025-07-24,C0932,Dhruv Dara,918135921662,shlok93@gmail.com,P0322,Plant,Fashion,1,37337.54,37337.54
O00181,2025-07-24,C0932,Dhruv Dara,918135921662,shlok93@gmail.com,P0233,Resource,Home,2,5535.26,11070.52
O00182,2024-12-14,C0147,Dishani Hari,919601840681,kavyabala@gmail.com,P0418,Health,Toys,1,11635.18,11635.18
O00182,2024-12-14,C0147,Dishani Hari,919601840681,kavyabala@gmail.com,P0142,Cause,Home,2,42626.52,85253.04
O00182,2024-12-14,C0147,Dishani Hari,919601840681,kavyabala@gmail.com,P0216,Smile,Books,3,5257.39,15772.17
O00182,2024-12-14,C0147,Dishani Hari,919601840681,kavyabala@gmail.com,P0130,Line,Home,2,27478.97,54957.94
O00183,2025-05-31,C0182,Fateh Krishna,917898231524,vsolanki@gmail.com,P0102,Forget,Books,3,41702.42,125107.26
O00183,2025-05-31,C0182,Fateh Krishna,917898231524,vsolanki@gmail.com,P0130,Line,Home,2,27478.97,54957.94
O00183,2025-05-31,C0182,Fateh Krishna,917898231524,vsolanki@gmail.com,P0020,Part,Home,1,28373.35,28373.35
O00184,2025-05-16,C0668,Gatik Ray,917649327740,inaaya-04@gmail.com,P0204,Grow,Home,3,36853.4,110560.2
O00184,2025-05-16,C0668,Gatik Ray,917649327740,inaaya-04@gmail.com,P0481,Test,Fashion,3,19065.63,57196.89
O00184,2025-05-16,C0668,Gatik Ray,917649327740,inaaya-04@gmail.com,P0166,Interesting,Grocery,3,4704.45,14113.35
O00185,2024-11-01,C0876,Jivin Loke,916613316202,chahaljayesh@gmail.com,P0321,Right,Fashion,2,41419.14,82838.28
O00185,2024-11-01,C0876,Jivin Loke,916613316202,chahaljayesh@gmail.com,P0112,So,Fashion,2,7126.45,14252.9
O00186,2025-04-13,C0460,Sara Koshy,917335435971,braman@gmail.com,P0256,Choice,Fashion,1,38096.03,38096.03
